Employee ID,Employee Name,Age,Gender,Marital Status,Joining Date,Company Name,Region,Tenure (in years),Job Role,Department,Education Qualification,Experience (in years),Performance Rating,Project Contribution,Key Projects Handled,Salary (Annual),Promotions Received,Previous Layoffs Experience,Last Promotion Date,Working Hours Per Week,Manager Feedback,Disciplinary Issues,Certifications Attained,Absenteeism Rate,Last Performance Review Score,Projects Completed,Skills,Resignation Intentions,Training Attended,Overtime Hours,Distance from Office,Employment Type,Voluntary Exit,Employment Status,Layoff Status
f6526409-96fe-46de-bef2-2655230159f9,Damini Kulkarni,56,Female,Married,16-08-2015,Wipro,North India,14.65153727,Project Manager,R&D,Diploma,29.0126586,2,10,Pariatur harum asperiores.,718000,0,No,20-07-2020,44,Eligendi quam eius ducimus.,1,3,9.56,78,7,Youth worker,No,1,13,3.49,Contract,Yes,Employed,Yes
b77fb758-a39e-45b6-a6f2-f683c90d0826,Sumer Soni,36,Male,Divorced,09-03-2020,Wipro,East India,4.515906465,Network Engineer,IT,Bachelor's Degree,23.76184032,3,9,Fugiat.,556000,2,Yes,30-10-2020,35,Voluptatem sed quos reprehenderit vel ipsam.,4,4,0.28,86,10,Research scientist (physical sciences),Yes,0,9,4.31,Full-time,Yes,Laid Off,No
508dea41-23f0-48b3-84a9-d230ac07b4f3,Ahana  Kari,50,Male,Divorced,10-12-2013,Wipro,South India,5.601435068,Database Administrator,Operations,Master's Degree,13.55424313,5,6,Voluptate exercitationem.,686000,2,No,02-10-2020,46,Culpa numquam possimus fugit labore.,2,1,6.44,68,6,Conference centre manager,Yes,5,44,8.18,Contract,No,Employed,No
9058f5fc-75ed-4607-830d-83656381f4c2,Advik Baria,42,Male,Divorced,26-10-2023,Wipro,North India,3.788478982,Data Analyst,Finance,PhD,7.397072459,1,4,Asperiores unde.,1534000,1,Yes,31-05-2023,49,Animi velit perferendis eius magni quam amet.,4,4,9.62,99,5,Fast food restaurant manager,Yes,3,12,11.42,Full-time,Yes,Laid Off,No
2b088a2b-8721-4b71-bad1-8ad972d9708d,Eshani Das,44,Male,Divorced,18-04-2016,Wipro,West India,12.79407928,Project Manager,IT,Master's Degree,5.108524799,5,5,Esse repudiandae deserunt.,870000,0,Yes,10-03-2020,57,Aliquam corporis repellat repellendus.,1,3,4.63,100,3,Maintenance engineer,No,0,35,24.74,Part-time,No,Employed,No
a482bd73-4484-48f0-9e04-4c19d76e2133,Abram Sampath,41,Female,Single,03-09-2014,Wipro,North India,11.38276009,Business Analyst,Operations,Master's Degree,1.817719527,5,3,Sapiente molestiae.,2252000,0,No,19-08-2022,50,Delectus esse quos vitae qui.,0,3,0.84,98,4,Insurance risk surveyor,Yes,0,39,11.89,Contract,Yes,Employed,No
b05d3aad-b7bc-4471-b926-c3f85b0a3b7f,Saira Chadha,27,Female,Single,29-12-2017,Wipro,South India,6.031548405,Software Engineer,Marketing,Bachelor's Degree,19.64915913,5,9,Excepturi quos odio.,1607000,1,No,06-08-2024,46,Cum provident quam culpa nemo.,1,4,0.8,94,6,Museum education officer,Yes,0,27,20.43,Part-time,No,Employed,No
c41d5353-d8c6-43bb-8d79-835b08c09997,Jhanvi Subramaniam,38,Male,Single,08-11-2016,Wipro,North India,8.520793248,Software Engineer,R&D,Diploma,18.79537876,2,6,Fugit fugiat illum.,665000,1,Yes,21-09-2023,42,Architecto veritatis mollitia praesentium nulla deserunt iste deleniti.,0,2,5.5,60,2,Armed forces training and education officer,No,1,13,19.86,Full-time,No,Employed,No
16c437b8-7409-442b-bf5b-eaf58b2d5268,Nayantara Dua,41,Male,Single,20-01-2022,Wipro,North India,3.938200989,Network Engineer,IT,PhD,18.87963663,5,7,Commodi labore.,2183000,0,Yes,08-01-2022,54,Possimus nemo eaque placeat.,5,3,3.86,98,10,Chartered accountant,No,5,34,3.23,Part-time,No,Laid Off,No
e692ad74-e294-4960-a158-65cf80f40761,Devansh Sinha,46,Female,Single,29-03-2012,Wipro,South India,11.72172673,Network Engineer,IT,Master's Degree,9.771857831,2,8,Fugiat ad sunt.,599000,3,No,19-07-2021,36,Esse totam ratione ex earum quaerat nostrum perferendis.,2,5,3.84,93,4,Video editor,No,3,49,15.76,Contract,Yes,Employed,Yes
7c3db4be-9958-4ec0-8442-b582fa2f1615,Indrans Gala,51,Female,Single,20-10-2019,Wipro,East India,6.557266965,Database Administrator,IT,PhD,18.97789333,4,10,Dolorem placeat.,2003000,3,Yes,24-09-2024,56,Inventore alias sed.,4,0,5.43,92,2,"Scientist, physiological",No,0,35,28.57,Full-time,No,Employed,Yes
606fc9c6-c3e0-48fe-a568-ca5fe5bd9d1e,Zaina Chand,36,Female,Single,10-08-2017,Wipro,West India,7.491584774,HR Manager,R&D,Bachelor's Degree,13.49121122,5,8,Nesciunt.,939000,3,No,04-06-2023,54,Aspernatur assumenda aspernatur reprehenderit autem quam.,0,3,4.47,63,6,Multimedia specialist,Yes,0,38,27.05,Contract,No,Employed,No
873b1251-6e24-456a-aac2-d3e337a51204,Aarav Tiwari,44,Male,Divorced,17-08-2016,Wipro,East India,11.16054382,Software Engineer,HR,PhD,17.64420809,2,5,At velit.,1527000,3,No,27-05-2022,47,Veniam sit dolore voluptas.,3,1,2.25,89,10,Teaching laboratory technician,Yes,5,1,13.15,Contract,Yes,Laid Off,No
9ae49e3b-67ff-434f-a552-d4d6e9c0f546,Samarth Divan,43,Female,Married,30-01-2011,Wipro,North India,6.575880017,Project Manager,Operations,PhD,4.112127155,5,8,Natus nesciunt consequuntur.,2750000,1,Yes,06-07-2023,54,Perferendis similique expedita repudiandae iure amet deserunt animi.,2,3,1.62,66,5,Catering manager,No,3,45,23.28,Contract,No,Employed,Yes
357f7864-b0cf-40e5-8dc0-2c6a81f24f5d,Ojas Mangal,26,Male,Married,16-10-2014,Wipro,South India,9.41413837,Business Analyst,HR,Bachelor's Degree,19.5643418,4,4,Esse modi.,1440000,3,Yes,08-02-2021,48,Non ipsam dolorem modi quos amet voluptate.,2,4,2.11,84,10,Personnel officer,No,5,23,20.04,Full-time,No,Employed,Yes
acd91c06-a42f-4ce5-b7d9-63ffe3778d17,Khushi Dugar,28,Male,Divorced,21-08-2020,Wipro,East India,7.86981934,Business Analyst,Finance,Bachelor's Degree,14.87951151,1,3,Sequi.,803000,1,Yes,30-08-2021,59,Ratione dignissimos cupiditate suscipit.,3,0,6.2,84,1,Psychiatrist,No,3,9,29.62,Part-time,Yes,Employed,No
a7ddf308-21c0-422c-a1e9-a91f2951ca13,Aarna Thakur,32,Male,Married,02-04-2012,Wipro,North India,5.920447322,Software Engineer,R&D,Master's Degree,22.78565142,3,5,Totam sed voluptates.,2801000,1,No,29-04-2024,35,Consequatur explicabo atque ad architecto ullam labore.,2,1,5.1,74,6,Location manager,No,2,17,27.37,Contract,Yes,Employed,Yes
43347710-4b0a-45bc-b7ef-0d9310fb4f0e,Nishith Swaminathan,23,Female,Divorced,24-05-2022,Wipro,East India,3.036029615,Software Engineer,IT,Bachelor's Degree,29.04556348,3,9,Dolore aperiam.,806000,0,Yes,11-01-2024,47,Pariatur rerum iure blanditiis dolor debitis.,5,2,7.66,81,3,Chief Strategy Officer,No,2,30,9.97,Part-time,No,Laid Off,Yes
cace6489-eae4-40a0-9c05-73eb381fadab,Saira Gola,38,Male,Married,16-08-2013,Wipro,East India,0.739963394,Network Engineer,Finance,Master's Degree,11.1880271,5,5,Maiores harum.,2119000,0,Yes,16-06-2022,58,Ullam quis officia sed rerum architecto.,2,2,7.2,80,3,Public relations officer,No,3,43,15.61,Contract,Yes,Laid Off,Yes
290481c4-c0ab-43c8-91b7-bec603260e8d,Khushi Bath,39,Female,Married,23-08-2013,Wipro,West India,2.350214536,HR Manager,HR,Bachelor's Degree,23.98249689,3,1,Aperiam nulla.,2348000,1,Yes,17-10-2020,54,Molestiae labore et.,2,2,9.04,91,8,Museum/gallery exhibitions officer,No,5,41,29.65,Contract,Yes,Employed,Yes
ac50d1bc-cd2d-467d-8b26-e776d6f0ec8c,Ahana  Som,32,Female,Single,01-03-2021,Wipro,North India,0.922193825,Database Administrator,Marketing,Master's Degree,17.41981883,5,6,Consectetur vero quia.,2720000,0,Yes,27-08-2021,60,Necessitatibus eum accusantium exercitationem omnis odit et.,4,3,4.41,79,10,"Engineer, electronics",No,1,25,23.5,Contract,No,Employed,No
23fabfcb-0b55-437b-a1d6-d0fef6422bd6,Nayantara Subramanian,36,Female,Single,07-12-2020,Wipro,East India,9.048032816,Business Analyst,HR,PhD,12.0480661,4,10,Dolorum eius.,2575000,1,Yes,28-10-2021,51,Enim laborum iste.,1,4,8.95,92,3,Intelligence analyst,Yes,2,33,15.32,Part-time,No,Employed,No
77260758-3446-46d5-a058-693d981988d1,Anaya Iyer,35,Female,Divorced,17-04-2016,Wipro,East India,2.582123972,HR Manager,Operations,Bachelor's Degree,23.15248927,5,6,Dicta dolores culpa.,2986000,1,Yes,22-09-2023,46,Blanditiis atque accusamus illum et.,3,5,8.11,64,3,"Designer, industrial/product",No,3,23,28.5,Full-time,Yes,Laid Off,No
f9bd3bf1-2c0b-4731-8eb6-2ea4a363788e,Divit Virk,32,Female,Married,28-10-2012,Wipro,North India,1.202252401,HR Manager,Finance,Diploma,22.65604098,3,8,Reiciendis.,2778000,2,No,17-05-2021,51,Minima ex quod quaerat voluptates perferendis possimus.,0,1,6.36,72,6,Archaeologist,Yes,2,36,11.66,Full-time,No,Employed,Yes
65040b95-b48d-4052-a7cd-1d761b59cf82,Anvi Chhabra,44,Female,Married,09-07-2022,Wipro,North India,8.411025221,Data Analyst,Operations,PhD,7.318986405,1,7,Quos eius.,1314000,3,Yes,31-10-2019,52,Temporibus iure laborum iure.,5,2,4.92,98,5,Associate Professor,Yes,4,17,7.04,Contract,No,Employed,Yes
9f68ee05-4a7e-4e1a-8d03-a581af108bf3,Indrajit Shere,51,Male,Divorced,14-08-2017,Wipro,West India,9.877457664,Data Analyst,Finance,PhD,12.18134457,5,7,Ducimus alias sequi.,2763000,1,Yes,16-02-2024,35,Quaerat recusandae excepturi aperiam.,1,2,9.59,65,7,Diagnostic radiographer,No,2,26,11.63,Part-time,Yes,Laid Off,Yes
38e936f4-e9a4-470b-8a63-3daba1abd589,Himmat Kumer,41,Female,Single,29-11-2022,Wipro,North India,9.0038809,Software Engineer,IT,Bachelor's Degree,8.146968613,1,8,Reiciendis esse corrupti.,2837000,1,Yes,06-07-2024,48,Molestias pariatur dicta minima numquam commodi quis recusandae.,2,5,1.42,89,8,"Engineer, electronics",Yes,3,10,12.53,Part-time,No,Employed,No
3457b279-2cbd-49c4-9437-c7533290fcd1,Hazel Bajaj,53,Female,Single,23-05-2023,Wipro,North India,13.84002982,Network Engineer,R&D,Master's Degree,18.14833875,1,4,Eligendi atque similique.,2892000,2,Yes,20-07-2024,60,Tempore repudiandae quisquam culpa fugit quod.,3,4,8.97,98,1,Meteorologist,Yes,4,1,3.05,Part-time,No,Employed,No
83a426b0-3dcf-4215-9e86-3100854850aa,Vanya Raja,41,Female,Married,15-01-2015,Wipro,South India,10.7999151,Software Engineer,IT,PhD,12.28694261,5,1,Fuga quis voluptate.,1959000,0,No,22-11-2019,54,Modi aliquid amet cupiditate sit perferendis perspiciatis.,1,4,6.48,64,3,"Development worker, international aid",No,2,38,28.43,Part-time,Yes,Employed,Yes
3b195a43-544e-4fed-9afc-e39cce22791d,Piya Baria,54,Male,Married,30-08-2022,Wipro,West India,8.318925364,Database Administrator,Finance,Master's Degree,26.2534575,2,4,Soluta.,2027000,2,Yes,11-07-2021,52,Minima consequuntur dolore magnam incidunt.,2,4,3.42,78,3,Freight forwarder,No,3,44,6.01,Full-time,Yes,Employed,Yes
669eb293-767c-478e-b0cb-a9d90b9e7e07,Mahika Kant,54,Female,Divorced,19-08-2017,Wipro,South India,4.859438885,Data Analyst,Finance,Master's Degree,28.58382024,1,4,Corporis ea error.,1550000,3,Yes,25-05-2024,56,Expedita itaque ullam ab cupiditate.,5,1,9.06,94,8,Homeopath,Yes,3,30,29.43,Part-time,No,Employed,Yes
9cdc7703-e7f3-47e5-b0aa-e559a893507c,Vardaniya Madan,22,Male,Married,12-12-2022,Wipro,West India,9.346814066,Software Engineer,Finance,Bachelor's Degree,29.76087075,2,4,Unde nam facere.,2161000,2,Yes,24-01-2024,52,Nostrum exercitationem quibusdam molestias dolorem sit esse.,3,1,5.16,67,7,"Scientist, marine",Yes,3,22,26.91,Contract,Yes,Laid Off,No
a48b2280-2890-4c28-b260-7c8960b6b5b2,Suhana Kaul,29,Male,Single,13-05-2013,Wipro,West India,5.665093881,Network Engineer,Finance,PhD,25.20319802,1,3,Aperiam.,304000,0,No,16-01-2023,57,Labore odit ipsam.,4,3,3.9,84,10,Archaeologist,No,4,40,1.28,Contract,Yes,Employed,No
9c57a52a-d624-4dd4-b357-639fa91a884a,Ojas Rastogi,60,Male,Single,02-02-2020,Wipro,North India,8.14482432,Project Manager,Finance,PhD,27.94099313,3,8,Reprehenderit.,1719000,2,Yes,27-10-2020,40,Deleniti dolor recusandae tenetur dolores omnis.,3,3,1.38,73,9,Chartered management accountant,No,5,10,15.21,Part-time,Yes,Employed,Yes
6add512d-dac8-422b-8af3-b3e2f3c6de75,Gokul Aurora,54,Female,Divorced,18-08-2024,Wipro,North India,8.498362098,Network Engineer,Marketing,Diploma,4.830017573,1,2,Dolor vel.,515000,2,No,06-08-2020,58,Facere quod occaecati consequuntur consequatur officia veniam expedita.,2,4,7.82,71,7,Health promotion specialist,Yes,3,30,23.37,Full-time,Yes,Laid Off,Yes
c31a7628-1bac-4905-ad53-2ef3861c89db,Jivin Ganesh,31,Female,Single,04-09-2023,Wipro,East India,2.750061493,Business Analyst,R&D,PhD,17.72217555,4,9,Labore placeat.,1788000,3,No,03-11-2019,52,Quaerat ullam doloribus iste sed.,4,5,5.33,82,7,Software engineer,Yes,1,2,16.82,Part-time,Yes,Employed,Yes
98766578-2fd6-467d-adbb-b9899793b107,Zain Soman,54,Female,Divorced,30-12-2011,Wipro,East India,6.703795366,Network Engineer,HR,PhD,8.721228676,1,10,Maxime aliquam delectus.,2525000,2,Yes,29-06-2022,37,Mollitia perspiciatis molestiae.,0,3,8.78,74,10,Freight forwarder,Yes,3,26,1.25,Part-time,No,Employed,No
a14451b5-4350-469b-989a-f2bd2daac577,Nakul Rastogi,50,Female,Married,18-12-2018,Wipro,East India,8.831783241,HR Manager,HR,Bachelor's Degree,20.17868875,5,5,Eaque illo veniam.,2392000,1,No,19-05-2021,41,Nesciunt quod illum quam dolorum sunt fugiat.,3,3,5.2,90,6,Advertising copywriter,No,5,5,2.44,Part-time,No,Laid Off,No
4a69c7a0-c588-49e4-af33-e826df9daabe,Elakshi Ghosh,34,Female,Single,14-09-2011,Wipro,North India,5.882695127,Project Manager,R&D,Bachelor's Degree,3.051783021,1,2,Accusamus unde similique.,2604000,0,Yes,08-03-2022,38,Voluptates minus minus occaecati sint eaque molestias.,2,0,5.59,87,6,Chief Executive Officer,No,4,29,3.05,Part-time,Yes,Laid Off,Yes
8a881342-b73b-4f42-9bcf-f349f4613b64,Aarav Rajan,33,Female,Married,06-07-2016,Wipro,West India,6.306166517,Network Engineer,R&D,PhD,20.60927637,4,2,Pariatur asperiores quae.,919000,0,No,12-02-2020,57,Ullam magni ex eum aliquid deleniti pariatur.,2,5,6.64,88,7,Commercial art gallery manager,No,3,30,27.14,Full-time,No,Employed,Yes
78c449ec-4a44-4dfb-8481-0655885d6cf3,Darshit Varma,40,Male,Divorced,06-08-2021,Wipro,East India,10.70349246,Software Engineer,HR,Master's Degree,14.09306248,2,7,Minus facere.,1045000,2,Yes,10-09-2020,54,Aut tempore asperiores facilis error unde.,5,1,0.87,95,6,"Optician, dispensing",No,4,18,14.4,Part-time,Yes,Employed,Yes
349cc832-3e19-49a2-bffb-4ad173a00364,Aaina Sawhney,45,Male,Divorced,21-12-2015,Wipro,South India,1.170157427,Software Engineer,Finance,PhD,12.02245121,3,9,Quos quaerat consectetur.,2107000,3,Yes,30-10-2022,55,Enim laborum architecto quidem temporibus assumenda cum totam.,4,5,7.27,91,5,Education administrator,No,3,39,29.11,Contract,Yes,Employed,No
b3d832c3-7155-414b-b01b-2c2b94d99758,Lakshay Saran,31,Male,Married,02-02-2022,Wipro,East India,6.834865844,Project Manager,IT,Bachelor's Degree,7.736354187,4,1,Ad quas magni.,647000,3,No,14-03-2020,46,Fugiat omnis enim iste quia dolorem nihil.,3,2,0.31,85,9,Chemical engineer,Yes,2,15,3.92,Part-time,No,Employed,No
c73ebebc-d739-46b0-b2c5-b1a6f287e959,Neysa Biswas,43,Female,Married,22-11-2020,Wipro,East India,2.684721393,HR Manager,HR,Bachelor's Degree,25.4728409,4,1,Debitis aliquam.,2868000,1,No,27-07-2020,48,Natus modi fugit architecto inventore dicta.,4,4,0.57,72,3,Air traffic controller,No,2,6,20.49,Full-time,No,Employed,No
1b451190-9d2f-4505-8b06-89ba820ca88a,Misha Sane,54,Female,Divorced,08-05-2010,Wipro,North India,9.280434473,Network Engineer,Marketing,Diploma,26.90672179,1,1,Rerum sequi odit.,2540000,1,No,05-03-2023,51,Adipisci facilis quis error ratione perferendis.,3,1,1.43,98,7,Adult nurse,Yes,5,2,28.75,Full-time,Yes,Laid Off,No
d60c58eb-bad5-4558-80f3-18b848cabead,Mohanlal Bobal,25,Female,Married,16-11-2009,Wipro,South India,2.726221559,Project Manager,R&D,PhD,9.684204605,1,5,Accusantium in.,1077000,0,No,17-01-2020,39,Error itaque non blanditiis aspernatur occaecati.,2,5,2.12,80,7,"Investment banker, operational",No,2,14,16.9,Full-time,Yes,Laid Off,No
75b8bc76-49c8-4e92-9279-e4634646497c,Kabir Shah,45,Male,Divorced,20-03-2023,Wipro,North India,11.96473179,HR Manager,Marketing,Bachelor's Degree,18.47069333,1,7,Pariatur.,2153000,1,No,26-07-2022,44,Sit reprehenderit repudiandae itaque maxime iste velit.,3,0,1.58,81,6,Chief Marketing Officer,No,1,39,7.57,Part-time,No,Laid Off,Yes
12042e1f-1011-4ccf-80bb-050aa1cabaf7,Bhavin Wadhwa,25,Male,Divorced,13-05-2010,Wipro,South India,6.401813294,Database Administrator,R&D,Diploma,15.58084476,4,3,Voluptate beatae consequuntur.,1924000,0,Yes,13-02-2022,39,Voluptatem velit itaque.,1,4,1.38,79,3,Research scientist (life sciences),No,0,31,1.14,Part-time,No,Employed,Yes
f9977712-8157-4d21-af92-ca49cf9c1220,Vihaan Tripathi,51,Male,Married,30-07-2013,Wipro,West India,9.88423169,Network Engineer,IT,Bachelor's Degree,15.01006098,5,7,Itaque impedit.,523000,3,Yes,08-06-2024,54,Commodi consequatur sed pariatur.,4,2,7.48,62,9,Metallurgist,Yes,4,17,24.51,Contract,Yes,Employed,Yes
26b5a258-ceae-4ad8-8ff6-b0b7ba1ff05a,Ivana Dutt,51,Male,Single,20-11-2013,Wipro,West India,11.98426651,Data Analyst,IT,Master's Degree,8.097795175,2,10,Nulla molestias.,1716000,0,No,10-11-2022,38,Eos atque perspiciatis placeat facere.,1,1,8.61,76,9,Community education officer,No,2,45,15.81,Part-time,No,Laid Off,Yes
00f6a504-dd12-40d4-b59c-06696f4c0b2b,Miraan Shenoy,54,Male,Married,25-01-2019,Wipro,South India,14.5259809,Network Engineer,R&D,PhD,15.62285435,2,4,Autem voluptatibus asperiores.,2809000,3,No,04-03-2022,40,Sint repellat perspiciatis doloremque.,5,2,5.01,100,1,Waste management officer,No,4,18,7.19,Part-time,Yes,Laid Off,No
74d29c61-09ed-4414-be7c-baa2564553ca,Vaibhav Seshadri,37,Female,Single,17-11-2019,Wipro,East India,6.819739449,Software Engineer,Finance,Master's Degree,25.57935075,1,10,Aliquid.,571000,3,Yes,11-01-2024,39,Accusamus sapiente totam.,1,4,5.96,86,9,Financial adviser,Yes,4,33,4.67,Part-time,No,Employed,No
0bd9e777-ba0e-4e9f-bdcb-80d003593d6b,Yuvraj  Khurana,43,Female,Divorced,21-02-2010,Wipro,West India,4.103111009,Business Analyst,Finance,PhD,19.93651871,2,1,Occaecati dolorum.,2679000,1,Yes,22-04-2022,39,Nulla voluptatem beatae doloribus illum architecto eligendi.,4,2,0.43,94,2,Private music teacher,No,4,37,28.98,Part-time,No,Employed,No
e96e1bea-9911-445f-8512-f59551dee976,Dhruv Kumer,24,Female,Divorced,24-06-2013,Wipro,East India,3.125085115,Data Analyst,HR,PhD,22.60572883,1,10,Cupiditate adipisci.,1489000,3,No,11-12-2020,55,Dolorem fugit optio illum.,1,4,1.76,84,1,"Journalist, magazine",No,4,39,20.35,Full-time,Yes,Employed,Yes
19f28426-e683-48ef-add0-855e9061bc83,Ojas Gulati,59,Male,Divorced,21-05-2023,Wipro,South India,10.84690092,Database Administrator,IT,PhD,12.2474629,2,3,Officia qui praesentium.,765000,1,No,14-10-2020,52,Reiciendis asperiores tempora.,1,3,3.86,95,3,Press sub,No,3,27,15.25,Part-time,No,Laid Off,Yes
6d6be63c-eaed-4b03-b23b-fce154397fbc,Azad Bhatia,41,Male,Married,13-05-2013,Wipro,West India,1.360596438,Software Engineer,Finance,PhD,23.85106122,5,4,Est in quo.,932000,0,No,18-12-2021,39,Commodi non id reprehenderit aliquid corrupti culpa.,1,0,5.77,85,8,"Conservator, furniture",No,4,11,14.69,Part-time,No,Laid Off,No
9f0380a6-aade-4378-93bd-2e4f2b7e54d4,Kismat Varughese,34,Female,Married,29-03-2011,Wipro,South India,8.749844825,HR Manager,Marketing,Bachelor's Degree,8.576932113,3,7,Corrupti earum.,1079000,0,No,16-02-2022,44,Debitis deleniti nesciunt nihil a cupiditate.,4,1,3.26,66,6,Furniture designer,No,1,2,25.98,Contract,No,Laid Off,No
a60eab77-c6cb-411b-a6a8-af9ef1396df2,Shayak Sangha,56,Male,Married,30-12-2022,Wipro,West India,8.730090515,Database Administrator,Finance,Bachelor's Degree,29.88688152,3,3,Voluptatibus aliquid.,1800000,1,No,17-04-2023,59,Quasi atque molestiae doloribus vitae aliquid amet.,4,0,2.78,78,5,Financial risk analyst,No,2,47,14.87,Contract,Yes,Employed,Yes
10648c39-840e-4e10-954d-b58d4c1b0713,Faiyaz Korpal,50,Female,Divorced,21-11-2013,Wipro,North India,1.45521748,Network Engineer,Finance,Bachelor's Degree,7.373828736,3,10,Exercitationem commodi.,2661000,2,No,12-07-2022,44,Magnam ducimus voluptatibus a aspernatur molestiae.,1,5,2.71,81,5,Higher education careers adviser,No,5,12,10.6,Full-time,Yes,Employed,Yes
8032877b-8968-4c3e-a911-254f83e499ab,Hridaan Ratti,30,Male,Single,05-04-2010,Wipro,North India,8.525925796,Database Administrator,Finance,Master's Degree,28.02427785,4,1,Illum aspernatur necessitatibus.,1128000,3,No,29-01-2023,37,Molestias vero voluptates nesciunt ducimus voluptatum repellat.,2,0,2.73,85,7,Hotel manager,Yes,3,12,15.07,Contract,Yes,Laid Off,No
e3613e7d-e7d1-4a24-9859-e9fcc26df4a4,Lagan Bera,47,Male,Married,11-06-2023,Wipro,North India,5.325481769,Software Engineer,HR,Bachelor's Degree,21.074595,3,7,Labore deleniti maxime.,859000,2,Yes,11-04-2020,44,Provident rem ullam magnam enim fugiat.,4,4,1.38,65,2,Merchant navy officer,Yes,5,20,23.13,Part-time,No,Employed,No
978ebd25-2f82-45eb-af4f-052b3666b6bb,Vivaan Dhingra,25,Male,Single,28-06-2010,Wipro,East India,4.103490004,Project Manager,Marketing,Diploma,13.11494984,4,10,Esse molestias.,1139000,0,Yes,11-04-2022,43,Deserunt iusto culpa reprehenderit tempore.,0,2,4.91,65,4,"Clinical scientist, histocompatibility and immunogenetics",No,3,10,19.5,Contract,No,Employed,Yes
82da9dfb-f97a-48b7-a3ef-3127b0b5d6a0,Zain Jhaveri,34,Male,Divorced,10-05-2023,Wipro,West India,1.54934286,Database Administrator,IT,PhD,24.51189597,2,10,Velit odit unde.,862000,0,Yes,06-01-2021,47,Quam non vero sapiente laudantium.,5,4,6.09,70,8,"Restaurant manager, fast food",No,4,26,23.31,Part-time,Yes,Laid Off,No
df4dfdc5-3677-4213-81c0-c7f98f80829f,Hunar Sha,46,Female,Married,04-12-2021,Wipro,South India,13.04579286,Software Engineer,IT,Master's Degree,7.345740061,1,9,Neque ratione consectetur.,1815000,2,Yes,29-03-2020,41,Aspernatur quidem enim aliquam atque iusto id.,3,0,5.9,67,10,Location manager,No,5,40,1.71,Part-time,No,Laid Off,No
cc673634-e4a3-410d-a091-6fe410fa21db,Navya Soni,25,Female,Single,04-06-2021,Wipro,South India,14.85849651,Software Engineer,R&D,PhD,3.825697457,5,2,Vitae aspernatur cupiditate.,2914000,3,No,12-11-2022,44,Ratione veritatis at recusandae distinctio tempora.,2,5,4.98,97,6,"Surveyor, quantity",No,0,43,19.17,Contract,Yes,Laid Off,Yes
a34ba380-c922-40ea-af16-a6b6d3f7e46f,Aarush Amble,57,Female,Single,04-09-2020,Wipro,West India,14.27337813,Data Analyst,R&D,Bachelor's Degree,14.61200939,4,2,Voluptas provident.,598000,0,No,02-03-2024,38,Maiores consectetur harum inventore quidem expedita.,2,3,0.25,88,5,"Designer, blown glass/stained glass",No,2,26,17.82,Full-time,Yes,Laid Off,No
863ac91c-ca26-4695-a6d1-4121ec8d46b0,Pari Ganesh,44,Male,Married,01-12-2020,Wipro,East India,8.092839592,HR Manager,R&D,Diploma,25.24666408,2,5,Ullam natus quo.,1112000,0,No,11-03-2022,43,Temporibus sit ipsa sed temporibus nam nihil.,4,1,9.61,97,9,Photographer,Yes,4,0,28.46,Full-time,Yes,Employed,No
111e9ef9-16f5-4deb-808a-e015348f3885,Anvi Doshi,26,Male,Married,15-09-2015,Wipro,West India,5.83446867,Software Engineer,IT,PhD,22.02416305,2,2,Iusto rem illum.,331000,2,No,29-10-2021,49,Alias iure tempore excepturi.,1,0,4.85,76,10,Music therapist,Yes,2,31,12.48,Contract,Yes,Laid Off,No
8495b1c0-75ca-43b4-b0ba-ad49703d7b2d,Heer Deol,45,Female,Divorced,27-11-2017,Wipro,South India,14.26573053,Project Manager,IT,PhD,5.383947122,3,9,Necessitatibus fugit error.,2936000,2,Yes,09-07-2021,46,Officiis reprehenderit eius vel debitis doloremque doloremque repellendus.,5,2,8.44,93,2,Communications engineer,Yes,4,10,17.91,Full-time,No,Laid Off,Yes
34f487dc-c1aa-43cd-8f3a-de969bba12c8,Damini Chokshi,59,Male,Married,09-05-2021,Wipro,South India,2.307129456,Network Engineer,Finance,Bachelor's Degree,22.50894058,5,6,Doloribus quo accusamus.,477000,2,No,30-01-2023,36,Necessitatibus pariatur amet saepe architecto quibusdam.,2,3,2.84,78,3,Games developer,No,3,20,20.8,Full-time,No,Laid Off,No
168ff3bd-235a-4871-8fa8-275fe5ca95ef,Ela Lalla,41,Female,Single,27-10-2020,Wipro,East India,8.940290104,Database Administrator,HR,PhD,22.33837299,2,2,Porro nam doloremque.,1954000,3,No,26-02-2021,45,Distinctio laudantium voluptate eum.,2,4,2.75,65,10,"Editor, film/video",Yes,1,25,9.74,Full-time,No,Employed,Yes
d26491d7-e125-42c2-898a-f24d885fab30,Diya Divan,35,Male,Married,10-04-2019,Wipro,West India,14.20493226,Database Administrator,Finance,PhD,15.38065556,1,10,Vitae reprehenderit sed.,661000,1,No,06-05-2022,39,Minus eos maiores laborum.,2,5,6.87,60,8,Probation officer,No,3,29,3.35,Full-time,No,Laid Off,No
68dba0f9-a2e2-4adb-921a-ed1bc8312beb,Kismat Kurian,24,Male,Married,12-07-2014,Wipro,South India,7.335358285,HR Manager,HR,Bachelor's Degree,7.870375257,3,9,Repellat atque.,1606000,3,Yes,11-05-2021,51,Nihil iure rerum necessitatibus esse.,0,3,0.35,77,4,Forensic psychologist,Yes,0,42,28.11,Part-time,No,Laid Off,Yes
